#Contains n=10000 samples of coefficients A and B, defined in [2006.02830]. The distribution for NRQCD LDMEs from [0710.0994] at m_c=1.4GeV.
#A[GeV^(3/2)] B[GeV^(7/2)]
0.224430310137328 -0.014597990439417
0.224917687797369 -0.017004640251855
0.198412970012598 -0.014687540003042
0.215455448835879 -0.015893432894473
0.217623506204116 -0.015396111794064
0.220582657487769 -0.022281669469779
0.213001711959825 -0.024751936809679
0.217822546182358 -0.011896960011449
0.235086257229821 -0.018560757924851
0.234888328106088 -0.007241890417037
0.222600068688261 -0.019324776897741
0.200966022359770 -0.009851727788840
0.224041345842383 -0.004272729820847
0.222034985385632 -0.027411611954526
0.232312545440868 -0.014187673488483
0.189823518163110 -0.022249997433003
0.188499996335914 -0.013607059513883
0.238346964512111 -0.021605961333352
0.217139653760550 -0.012697123973516
0.202210001450326 -0.013267995765614
0.202518511841011 -0.016280905952825
0.217896172938490 -0.025152632688646
0.204076464222866 -0.015073564809870
0.220404308003289 -0.017777600285944
0.191890550995802 -0.019999374142335
0.225494174766956 -0.018317364249889
0.200926345711975 -0.013055383820261
0.229196033190129 -0.018856986447709
0.212643093671678 -0.011842055215208
0.216074217090467 -0.030974046475858
0.221586817820501 -0.023759243981323
0.199716152625946 -0.007927989732515
0.218194852072012 -0.014548663679025
0.225169467573203 -0.014041244768734
0.221768800968157 -0.010866786196672
0.221268519441591 -0.022329098986135
0.216793995289292 -0.014536317029066
0.219568028754063 -0.014826298070366
0.232077610019397 -0.011694354040648
0.207945140542105 -0.005418835986638
0.206513286971104 -0.012918820485668
0.214576812219245 -0.018614012472198
0.214340822910627 -0.017701981814122
0.226172541953805 -0.025523339205937
0.214493597069989 -0.003535676466485
0.216514191828756 -0.017622395080989
0.174399765819910 -0.015042414107648
0.185270000172846 -0.010442499205530
0.178048131706952 -0.012483023527565
0.230006843373937 -0.015500853093745
0.245858290606540 -0.021958623751118
0.212225864303692 -0.012787988131654
0.211934016270737 -0.011333328349673
0.207342841486883 -0.024093265391252
0.208256688264333 -0.013766690268865
0.236270374830078 -0.012766756734792
0.219369117750965 -0.017746097686985
0.227579768142915 -0.026092681864195
0.208648453601969 -0.018661353364446
0.230823833702012 -0.020441289742162
0.236389828901652 -0.016695055527822
0.207382228044222 -0.014203947708719
0.211453659508791 -0.018100671727933
0.229223107718724 0.000711264748032
0.209697847916519 -0.008930201563826
0.213731972175516 -0.012425623378570
0.235655172348345 -0.024384665772241
0.223637159218006 -0.016440344971139
0.236057341564496 -0.021009897952912
0.232476496109072 -0.025466432095146
0.199370899860249 -0.010959625476723
0.209837015352519 -0.014311975007965
0.209977830521207 -0.017060470856849
0.229959033302150 -0.012797880544081
0.192264199900241 -0.018123745436773
0.175829884077315 -0.009159103323550
0.240937294726959 -0.020383082049563
0.206176007828550 -0.012694784302240
0.203557252941128 -0.012931551985267
0.190829589685058 -0.010984579340698
0.200133626838574 -0.015467078227683
0.188968112444142 -0.006480238081781
0.222033414333846 -0.021591229615983
0.218631871383739 -0.015992859019817
0.214127516738183 -0.019749881146545
0.226654858157885 -0.012015865937555
0.196393366313222 -0.013105384344635
0.212738459121366 -0.008283668092209
0.195512218572880 -0.020553843121074
0.216128965198341 -0.017617681267886
0.202442745124637 -0.015733137611416
0.207378728901547 -0.015639743898790
0.226802563113130 -0.015537203544217
0.219953828124704 -0.021967981662892
0.213853924731597 -0.018481322476346
0.205180064394882 -0.003105375660752
0.212118545251742 -0.008521881895422
0.209214459188743 -0.022762530274714
0.221338332054034 -0.017974748104015
0.245004992953193 -0.017425256052940
0.197145786900844 -0.016491789186402
0.204399156712051 -0.014517999576866
0.210432070305770 -0.016610513027774
0.224137551168007 -0.010930424810441
0.233168671548991 -0.024343874815169
0.219927246108561 -0.009391092823755
0.216267162157777 -0.018244258144946
0.239001298453535 -0.024424776623754
0.205671231783271 -0.019321442001154
0.229740271935578 -0.024001693771672
0.192752907241914 -0.012611444165258
0.195328667999347 -0.016268863226195
0.217675285704287 -0.015295905656110
0.223746553107342 -0.017035306790584
0.194692434835669 -0.014499603232421
0.208188385824075 -0.014692934912716
0.235237177973075 -0.020309940386408
0.210278322399379 -0.016138661488773
0.201739463044127 -0.021672062590331
0.191844337302301 -0.018269417810458
0.206009152678505 -0.013583820262695
0.213175385118611 -0.024960397492438
0.200360776521471 -0.020633594216910
0.219258855271743 -0.018911942427465
0.236042844920010 -0.016057106860140
0.217431990748687 -0.018054206606453
0.233818595998851 -0.019599966977868
0.221983297390516 -0.017928223255606
0.228495889578800 -0.015155149185425
0.215678716026744 -0.020786503674095
0.214479542901251 -0.016601941872764
0.207473034856515 -0.012169961987462
0.215271461436369 -0.022646007437375
0.195213094322307 -0.014455261866513
0.211318005813386 -0.001207608967718
0.199215445800762 -0.010692469423817
0.237182504299285 -0.019284092799562
0.218676409891256 -0.016090441352773
0.205187140546893 -0.014760800721881
0.211835644518487 -0.018432036248597
0.235060336543667 -0.023619476505150
0.229480963137437 -0.030773455937412
0.236869870081798 -0.014889694594725
0.208721745140707 -0.026650802263862
0.223234387482334 -0.014488178416173
0.209083411322194 -0.020107523448789
0.183440836499463 -0.016169902394851
0.211582018831560 -0.021957032593128
0.191108505864233 -0.014777135793627
0.186318145010740 -0.015408733822055
0.218663382193960 -0.015494539951234
0.228951312101445 -0.011568149032255
0.210886889433416 -0.022748103510881
0.224511631223409 -0.026940450439777
0.197623756904126 -0.020187918792856
0.199007769869232 -0.012393120966461
0.215737139713950 -0.016960563626883
0.211427371503472 -0.009798923346880
0.224880202434524 -0.023859019927914
0.224064647667758 -0.011964338716027
0.188256739486025 -0.015216875853197
0.203037300220804 -0.019638198545201
0.222808319974601 -0.020019157243061
0.199766638378790 -0.018201487882087
0.203222535113989 -0.010110790545127
0.224090417687106 -0.008065123249753
0.204191874584667 -0.010929000315199
0.185385768707744 -0.018423620807357
0.183336221140250 -0.022062525081064
0.233394228992919 -0.014401370165360
0.225113739005433 -0.009552337122334
0.223750980941299 -0.019276335265677
0.214297851188611 -0.018531851635180
0.217355806285888 -0.014744961846213
0.212930886659494 -0.017053031510922
0.205428170457757 -0.011589704843567
0.202733981026670 -0.012673669990811
0.225516898430236 -0.024258532006365
0.203224049786337 -0.013506722372451
0.206841539699008 -0.015611130291152
0.219213799564357 -0.007170043762683
0.217347935798034 -0.015648063990325
0.204573370920274 -0.021146439115950
0.210826683323793 -0.017868112898705
0.193377118987557 -0.018828530373236
0.203674692295830 -0.010509913955258
0.196996769626230 -0.019611221333192
0.197064835446539 -0.015153186298096
0.191714424366939 -0.013279993876364
0.196940103287782 -0.006860473000056
0.239330068812469 -0.030726803158071
0.227522709048233 -0.019976874258877
0.226460048844170 -0.007422138183801
0.182019460164549 -0.015469244058755
0.199797362346463 -0.023192996253955
0.212018323548467 -0.018482482199428
0.211333471064002 -0.012923022745030
0.208268768710374 -0.018204947254738
0.214833060316642 -0.017327012548105
0.227290506309708 -0.019739655887940
0.230573987695132 -0.018711680436395
0.206550844508570 -0.017155503206261
0.198044181347881 -0.011275255356948
0.207411703893592 -0.010951391982611
0.197559073784719 -0.015382663552270
0.194529532279823 -0.015516528891114
0.217006349724980 -0.014718373231993
0.208039630728942 -0.014889159127093
0.202955715383698 -0.008997272451718
0.205256113340950 -0.013292864687554
0.221742139259711 -0.011552776109203
0.215149920569501 -0.017397015950297
0.210020622785097 -0.020345053722123
0.229875528841781 -0.011381378267495
0.235522023867679 -0.023398727131143
0.213601238830189 -0.011506892672461
0.235872723369283 -0.016047533850110
0.223405363397285 -0.010262636047307
0.222092245309203 -0.011484967403983
0.211177050475066 -0.020445916026945
0.207157312231528 -0.025086111570441
0.199502185331727 -0.010629361711390
0.195674876852235 -0.021270077496803
0.209515874339359 -0.014535786790827
0.215514711569033 -0.009257510228367
0.205551213654370 -0.004297180780665
0.224427211740434 -0.012055381822400
0.227382579668862 -0.010444308249809
0.199501733473671 -0.014317800451559
0.214331125548954 -0.015398434286513
0.220255647130444 -0.021673272439608
0.204497041963039 -0.016961125660019
0.228422886303014 -0.013255319353073
0.218813365876667 -0.011183114711589
0.240020079100110 -0.014648261461112
0.219403449863100 -0.021581057927356
0.211335059879038 -0.014073181212028
0.211907983538591 -0.011499543404833
0.195865968111644 -0.012427761153639
0.206685350578972 -0.009310627241968
0.198108049747862 -0.021541886013500
0.225153635832604 -0.018080964408157
0.228378408896134 -0.022226864536233
0.200390934370161 -0.013495227416626
0.207364325762139 -0.012017081611226
0.186462807347653 -0.017779623353517
0.202916492149046 -0.018652657216661
0.214995689346949 -0.012064117322771
0.188408740867130 -0.005779862555144
0.199670275162952 -0.004242390451902
0.208318396642016 -0.027709542628520
0.206396251715406 -0.012099401884849
0.192684818441985 -0.010847592335097
0.188264501056093 -0.011216963962450
0.204789785895735 -0.019210981955659
0.199389463790982 -0.018801850429238
0.212417004150095 -0.016817134987687
0.234962336988603 -0.012368022696178
0.216714785433756 -0.016721033377549
0.213332089188667 -0.017455294534916
0.231777548270686 -0.020907696616771
0.216774417391591 -0.018001206326358
0.225997619086187 -0.022383769097781
0.208872709996453 -0.017681258564215
0.209582417911262 -0.011395733583169
0.211377343710212 -0.017282153794485
0.217119077617517 -0.011580925566197
0.220980407423509 -0.017581258128443
0.228083871084692 -0.010894052249133
0.213941976287044 -0.022091488651896
0.213927800726477 -0.014847418896514
0.229396950630196 -0.009810118257445
0.193368057820342 -0.013520821505782
0.210818794272890 -0.013134876156091
0.193421279177366 -0.018624090667117
0.225342240289514 -0.005856379669424
0.213980618200620 -0.017594765523423
0.212746639647602 -0.015828533160259
0.185790292154636 -0.014673064565341
0.230940377909638 -0.015439271533755
0.225035029113015 -0.010651484508804
0.241374953501103 -0.021820144143196
0.223758253316935 -0.014466273857740
